Current Period,Customer ID,Periods Active,Current Customer (Y/N),Period Acquired,Period Terminated,Acquisition Channel,Sector,Referred (Y/N),Premium (Y/N),Region,Co. Age,Size,No. Maker Contracts,No. Advanced Contracts,"Revenue, Total",Maker Revenue,Advanced Revenue,Expected CLV
9,2356,4,N,3,7,Internal,Automotive,N,N,Northeast,6-10yrs,Small,3,1,92000,63000,29000,217265
9,2357,2,N,3,5,Internal,Automotive,N,N,West,0-5yrs,Small,0,4,116000,0,116000,64244
9,2358,2,N,3,5,Internal,Automotive,N,N,Northeast,0-5yrs,Small,0,1,29000,0,29000,67881
9,2359,1,N,3,4,Internal,Automotive,N,N,Midwest,6-10yrs,Small,1,0,21000,21000,0,122862
9,2360,2,N,3,5,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,1,29000,0,29000,32452
9,2361,4,N,3,7,Internal,Automotive,N,Y,Northeast,0-5yrs,Large,5,0,160000,160000,0,89529
9,2362,3,N,3,6,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,1,50000,21000,29000,135327
9,2363,1,N,3,4,Internal,Automotive,N,N,Northeast,6-10yrs,Small,0,2,58000,0,58000,100679
9,2364,1,N,3,4,Internal,Automotive,N,N,Midwest,6-10yrs,Small,0,1,29000,0,29000,10035
9,2365,2,N,3,5,Internal,Automotive,N,N,Northeast,6-10yrs,Medium,2,1,71000,42000,29000,100226
9,2366,3,N,3,6,Internal,Automotive,N,N,Southeast,0-5yrs,Small,1,0,21000,21000,0,17095
9,2367,1,N,3,4,Internal,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,80267
9,2368,1,N,3,4,Internal,Automotive,N,N,West,0-5yrs,Small,1,2,79000,21000,58000,110832
9,2369,1,N,3,4,Internal,Automotive,N,N,Northeast,6-10yrs,Medium,1,2,79000,21000,58000,2566
9,2370,1,N,3,4,Internal,Automotive,N,N,Southeast,10+yrs,Large,0,2,58000,0,58000,30567
9,2371,1,N,3,4,Internal,Automotive,N,N,West,0-5yrs,Small,2,0,42000,42000,0,323988
9,2372,3,N,3,6,Internal,Automotive,N,Y,Midwest,0-5yrs,Small,1,0,32000,32000,0,62940
9,2373,3,N,3,6,Internal,Automotive,N,Y,West,0-5yrs,Medium,1,0,32000,32000,0,41675
9,2374,6,Y,3,,Internal,Automotive,N,N,West,0-5yrs,Small,4,4,200000,84000,116000,154460
9,2375,4,N,3,7,Internal,Automotive,N,Y,Northeast,0-5yrs,Large,1,0,32000,32000,0,26372
9,2376,1,N,3,4,Internal,Automotive,N,N,Southeast,0-5yrs,Large,1,1,50000,21000,29000,34395
9,2377,1,N,3,4,Internal,Automotive,N,N,Southeast,6-10yrs,Medium,0,1,29000,0,29000,396569
9,2378,2,N,3,5,Internal,Automotive,N,N,West,6-10yrs,Medium,1,0,21000,21000,0,58658
9,2379,2,N,3,5,Internal,Automotive,N,N,Southwest,10+yrs,Small,1,0,21000,21000,0,70664
9,2380,1,N,3,4,Internal,Automotive,N,N,Midwest,6-10yrs,Medium,1,0,21000,21000,0,36107
9,2381,4,N,3,7,Internal,Automotive,N,Y,Midwest,0-5yrs,Small,1,0,32000,32000,0,78966
9,2382,1,N,3,4,Internal,Automotive,N,N,Northeast,6-10yrs,Small,1,0,21000,21000,0,84489
9,2383,1,N,3,4,Internal,Automotive,N,N,Southwest,10+yrs,Large,2,1,71000,42000,29000,167984
9,2384,3,N,3,6,Internal,Automotive,N,N,Midwest,10+yrs,Small,2,0,42000,42000,0,23122
9,2385,1,N,3,4,Internal,Automotive,N,N,Northeast,10+yrs,Small,1,0,21000,21000,0,132638
9,2386,2,N,3,5,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,0,2,58000,0,58000,95541
9,2387,1,N,3,4,Internal,Automotive,N,N,Southeast,0-5yrs,Small,1,1,50000,21000,29000,40973
9,2388,1,N,3,4,Internal,Automotive,N,N,Northeast,6-10yrs,Medium,1,0,21000,21000,0,162516
9,2389,2,N,3,5,Internal,Automotive,N,N,Midwest,0-5yrs,Large,1,0,21000,21000,0,64794
9,2390,3,N,3,6,Internal,Automotive,N,N,Midwest,6-10yrs,Small,1,1,50000,21000,29000,109594
9,2391,1,N,3,4,Internal,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,36028
9,2392,1,N,3,4,Internal,Automotive,N,N,Southeast,0-5yrs,Small,1,0,21000,21000,0,66133
9,2393,2,N,3,5,Internal,Automotive,N,N,West,6-10yrs,Small,1,0,21000,21000,0,255102
9,2429,2,N,4,6,External,Automotive,N,Y,Southwest,0-5yrs,Medium,1,0,32000,32000,0,10760
9,2430,1,N,4,5,External,Automotive,N,N,West,0-5yrs,Medium,0,1,29000,0,29000,96099
9,2431,1,N,4,5,External,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,93475
9,2432,1,N,4,5,External,Automotive,N,N,West,0-5yrs,Medium,0,1,29000,0,29000,64081
9,2433,5,Y,4,,External,Automotive,N,Y,Southeast,6-10yrs,Medium,3,0,96000,96000,0,65953
9,2434,4,N,4,8,External,Automotive,N,Y,Northeast,0-5yrs,Medium,2,1,104000,64000,40000,303476
9,2435,2,N,4,6,External,Automotive,N,Y,Midwest,6-10yrs,Small,1,0,32000,32000,0,32781
9,2436,1,N,4,5,External,Automotive,N,N,Southwest,0-5yrs,Medium,1,0,21000,21000,0,268831
9,2437,1,N,4,5,External,Automotive,N,N,Northeast,0-5yrs,Small,0,1,29000,0,29000,23488
9,2438,1,N,4,5,External,Automotive,N,N,Southwest,6-10yrs,Medium,1,1,50000,21000,29000,103512
9,2439,1,N,4,5,External,Automotive,N,N,Midwest,0-5yrs,Medium,1,0,21000,21000,0,26681
9,2440,3,N,4,7,External,Automotive,N,N,Southwest,0-5yrs,Medium,1,1,50000,21000,29000,23575
9,2441,2,N,4,6,External,Automotive,N,Y,Southwest,0-5yrs,Small,2,2,144000,64000,80000,48123
9,2442,1,N,4,5,External,Automotive,N,N,Midwest,10+yrs,Small,1,0,21000,21000,0,33169
9,2443,3,N,4,7,External,Automotive,N,Y,Northeast,10+yrs,Small,0,1,40000,0,40000,427083
9,2444,2,N,4,6,External,Automotive,N,N,Midwest,0-5yrs,Medium,1,0,21000,21000,0,197324
9,2445,5,Y,4,,External,Automotive,N,Y,West,0-5yrs,Small,1,0,32000,32000,0,91990
9,2446,1,N,4,5,External,Automotive,N,N,Northeast,6-10yrs,Small,0,2,58000,0,58000,113439
9,2447,1,N,4,5,External,Automotive,N,N,Southwest,10+yrs,Small,1,0,21000,21000,0,72988
9,2448,1,N,4,5,External,Automotive,N,N,Southeast,0-5yrs,Large,1,1,50000,21000,29000,81962
9,2449,5,Y,4,,External,Automotive,N,Y,Midwest,0-5yrs,Small,2,0,64000,64000,0,35552
9,2450,3,N,4,7,External,Automotive,N,Y,West,0-5yrs,Medium,1,0,32000,32000,0,78236
9,2451,2,N,4,6,External,Automotive,N,Y,Southeast,6-10yrs,Small,1,3,152000,32000,120000,165656
9,2452,4,N,4,8,External,Automotive,N,N,Southeast,0-5yrs,Small,1,1,50000,21000,29000,137300
9,2453,1,N,4,5,External,Automotive,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,93358
9,2454,1,N,4,5,External,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,8675
9,2455,1,N,4,5,External,Automotive,N,N,Southwest,0-5yrs,Medium,1,0,21000,21000,0,11645
9,2456,4,N,4,8,External,Automotive,N,N,West,0-5yrs,Medium,2,2,100000,42000,58000,268812
9,2457,1,N,4,5,External,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,119106
9,2458,1,N,4,5,External,Automotive,N,N,Northeast,0-5yrs,Large,0,3,87000,0,87000,131469
9,2459,1,N,4,5,External,Automotive,N,N,Northeast,0-5yrs,Small,0,1,29000,0,29000,32091
9,2460,1,N,4,5,External,Automotive,N,N,Southwest,0-5yrs,Small,3,0,63000,63000,0,126066
9,2461,1,N,4,5,External,Automotive,N,N,Northeast,6-10yrs,Small,1,0,21000,21000,0,30776
9,2462,3,N,4,7,External,Automotive,N,Y,West,10+yrs,Medium,1,0,32000,32000,0,87362
9,2463,1,N,4,5,External,Automotive,N,N,Northeast,10+yrs,Medium,1,0,21000,21000,0,125092
9,2464,3,N,4,7,External,Automotive,N,Y,Southeast,0-5yrs,Medium,0,1,40000,0,40000,74119
9,2465,1,N,4,5,External,Automotive,N,N,Northeast,10+yrs,Small,1,0,21000,21000,0,44139
9,2466,5,Y,4,,External,Automotive,N,Y,Northeast,0-5yrs,Small,1,1,72000,32000,40000,206583
9,2467,1,N,4,5,External,Automotive,N,N,Southeast,6-10yrs,Medium,0,2,58000,0,58000,80118
9,2468,1,N,4,5,External,Automotive,N,N,Northeast,0-5yrs,Small,1,0,21000,21000,0,28791
9,2469,1,N,4,5,External,Automotive,N,N,Southwest,6-10yrs,Small,1,0,21000,21000,0,36947
9,2470,4,N,4,8,External,Automotive,N,N,Midwest,10+yrs,Small,0,1,29000,0,29000,171996
9,2471,1,N,4,5,External,Automotive,N,N,West,10+yrs,Small,1,0,21000,21000,0,98390
9,2472,1,N,4,5,External,Automotive,N,N,Midwest,0-5yrs,Small,0,2,58000,0,58000,63274
9,2473,2,N,4,6,External,Automotive,N,N,West,10+yrs,Medium,6,3,213000,126000,87000,188435
9,2474,1,N,4,5,External,Automotive,N,N,Midwest,0-5yrs,Small,0,1,29000,0,29000,219889
9,2475,1,N,4,5,External,Automotive,N,N,Southeast,10+yrs,Small,1,0,21000,21000,0,22485
9,2476,1,N,4,5,External,Automotive,N,N,Midwest,0-5yrs,Small,2,1,71000,42000,29000,369465
9,2477,3,N,4,7,External,Automotive,N,N,West,6-10yrs,Small,3,5,208000,63000,145000,638412
9,2478,3,N,4,7,External,Automotive,N,Y,Southwest,0-5yrs,Medium,1,0,32000,32000,0,44238
9,2479,1,N,4,5,External,Automotive,N,N,Southeast,6-10yrs,Medium,0,2,58000,0,58000,231424
9,2480,1,N,4,5,External,Automotive,N,N,West,0-5yrs,Small,0,2,58000,0,58000,127814
9,2481,1,N,4,5,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,57669
9,2482,3,N,4,7,Internal,Automotive,N,Y,Southwest,0-5yrs,Medium,0,1,40000,0,40000,42389
9,2483,3,N,4,7,Internal,Automotive,N,Y,Northeast,0-5yrs,Medium,1,1,72000,32000,40000,136769
9,2484,2,N,4,6,Internal,Automotive,N,Y,Southeast,10+yrs,Small,3,0,96000,96000,0,53529
9,2485,1,N,4,5,Internal,Automotive,N,N,Southwest,6-10yrs,Medium,1,0,21000,21000,0,25182
9,2486,2,N,4,6,Internal,Automotive,N,Y,Southeast,0-5yrs,Small,1,1,72000,32000,40000,135914
9,2487,1,N,4,5,Internal,Automotive,N,N,Southwest,10+yrs,Small,0,2,58000,0,58000,37905
9,2488,3,N,4,7,Internal,Automotive,N,Y,Southwest,6-10yrs,Medium,2,2,144000,64000,80000,112794
9,2489,2,N,4,6,Internal,Automotive,N,N,Northeast,6-10yrs,Medium,1,0,21000,21000,0,120082
9,2490,2,N,4,6,Internal,Automotive,N,N,West,0-5yrs,Small,1,1,50000,21000,29000,117174
9,2491,1,N,4,5,Internal,Automotive,N,N,Southeast,6-10yrs,Medium,1,0,21000,21000,0,22566
9,2492,1,N,4,5,Internal,Automotive,N,N,Southeast,0-5yrs,Small,1,0,21000,21000,0,17533
9,2493,1,N,4,5,Internal,Automotive,N,N,Midwest,6-10yrs,Small,1,0,21000,21000,0,14440
9,2494,1,N,4,5,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,1,29000,0,29000,133526
9,2495,3,N,4,7,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,2,6,216000,42000,174000,130265
9,2496,4,N,4,8,Internal,Automotive,N,Y,Northeast,10+yrs,Small,1,0,32000,32000,0,175850
9,2497,2,N,4,6,Internal,Automotive,N,N,Southeast,0-5yrs,Small,1,0,21000,21000,0,67503
9,2498,2,N,4,6,Internal,Automotive,N,Y,Midwest,0-5yrs,Small,2,0,64000,64000,0,52787
9,2499,5,Y,4,,Internal,Automotive,N,Y,Southeast,10+yrs,Small,0,3,120000,0,120000,253646
9,2500,2,N,4,6,Internal,Automotive,N,Y,Midwest,6-10yrs,Small,1,1,72000,32000,40000,55929
9,2501,1,N,4,5,Internal,Automotive,N,N,Midwest,10+yrs,Small,0,1,29000,0,29000,114431
9,2502,1,N,4,5,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,1,0,21000,21000,0,14425
9,2503,1,N,4,5,Internal,Automotive,N,N,Midwest,0-5yrs,Medium,1,0,21000,21000,0,33794
9,2504,1,N,4,5,Internal,Automotive,N,N,Midwest,0-5yrs,Small,2,1,71000,42000,29000,92823
9,2505,1,N,4,5,Internal,Automotive,N,N,Southeast,0-5yrs,Small,1,2,79000,21000,58000,37839
9,2506,5,Y,4,,Internal,Automotive,N,N,Northeast,6-10yrs,Small,1,0,21000,21000,0,25466
9,2507,1,N,4,5,Internal,Automotive,N,N,Southwest,6-10yrs,Small,1,1,50000,21000,29000,7928
9,2508,4,N,4,8,Internal,Automotive,N,Y,West,0-5yrs,Medium,1,0,32000,32000,0,211407
9,2509,1,N,4,5,Internal,Automotive,N,N,Northeast,10+yrs,Small,1,0,21000,21000,0,428728
9,2510,3,N,4,7,Internal,Automotive,N,Y,Southwest,0-5yrs,Medium,2,1,104000,64000,40000,37621
9,2511,3,N,4,7,Internal,Automotive,N,Y,Midwest,0-5yrs,Large,1,1,72000,32000,40000,43717
9,2512,1,N,4,5,Internal,Automotive,N,N,Northeast,0-5yrs,Small,0,1,29000,0,29000,48038
9,2513,2,N,4,6,Internal,Automotive,N,N,Midwest,10+yrs,Medium,1,1,50000,21000,29000,61186
9,2514,1,N,4,5,Internal,Automotive,N,N,Southeast,6-10yrs,Medium,1,0,21000,21000,0,56443
9,2515,2,N,4,6,Internal,Automotive,N,N,Southeast,0-5yrs,Large,1,1,50000,21000,29000,9381
9,2516,2,N,4,6,Internal,Automotive,N,Y,Southwest,0-5yrs,Small,1,1,72000,32000,40000,46056
9,2517,4,N,4,8,Internal,Automotive,N,Y,Southeast,6-10yrs,Small,1,1,72000,32000,40000,245206
9,2518,1,N,4,5,Internal,Automotive,N,N,Northeast,6-10yrs,Small,1,0,21000,21000,0,15565
9,2519,4,N,4,8,Internal,Automotive,N,Y,Midwest,10+yrs,Medium,3,1,136000,96000,40000,237446
9,2520,2,N,4,6,Internal,Automotive,N,Y,Northeast,10+yrs,Medium,3,0,96000,96000,0,46094
9,2521,2,N,4,6,Internal,Automotive,N,Y,Midwest,10+yrs,Small,1,0,32000,32000,0,26962
9,2522,2,N,4,6,Internal,Automotive,N,N,Southeast,6-10yrs,Medium,1,2,79000,21000,58000,231616
9,2523,2,N,4,6,Internal,Automotive,N,N,West,0-5yrs,Small,1,1,50000,21000,29000,33713
9,2524,2,N,4,6,Internal,Automotive,N,N,Southwest,0-5yrs,Large,2,1,71000,42000,29000,167511
9,2525,4,N,4,8,Internal,Automotive,N,Y,Southwest,10+yrs,Small,1,1,72000,32000,40000,104789
9,2526,1,N,4,5,Internal,Automotive,N,N,West,10+yrs,Small,0,1,29000,0,29000,19558
9,2527,2,N,4,6,Internal,Automotive,N,N,West,0-5yrs,Small,0,3,87000,0,87000,58514
9,2528,1,N,4,5,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,1,2,79000,21000,58000,22736
9,2529,1,N,4,5,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,1,0,21000,21000,0,23946
9,2530,4,N,4,8,Internal,Automotive,N,Y,Midwest,10+yrs,Small,4,2,208000,128000,80000,296980
9,2531,1,N,4,5,Internal,Automotive,N,N,West,0-5yrs,Medium,2,1,71000,42000,29000,74122
9,2532,2,N,4,6,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,105762
9,2533,1,N,4,5,Internal,Automotive,N,N,West,10+yrs,Small,1,1,50000,21000,29000,218332
9,2534,5,Y,4,,Internal,Automotive,N,N,West,0-5yrs,Small,3,3,150000,63000,87000,221858
9,2535,1,N,4,5,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,1,50000,21000,29000,210031
9,2536,1,N,4,5,Internal,Automotive,N,N,Southeast,10+yrs,Small,1,0,21000,21000,0,7434
9,2537,2,N,4,6,Internal,Automotive,N,N,West,0-5yrs,Small,3,0,63000,63000,0,44007
9,2538,2,N,4,6,Internal,Automotive,N,N,Southwest,10+yrs,Small,0,1,29000,0,29000,20336
9,2539,3,N,4,7,Internal,Automotive,N,Y,Southwest,10+yrs,Small,2,0,64000,64000,0,97598
9,2540,1,N,4,5,Internal,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,72857
9,2541,2,N,4,6,Internal,Automotive,N,N,West,0-5yrs,Small,0,2,58000,0,58000,161793
9,2542,1,N,4,5,Internal,Automotive,N,N,Southwest,10+yrs,Small,0,1,29000,0,29000,55332
9,2543,1,N,4,5,Internal,Automotive,N,N,Northeast,10+yrs,Small,1,0,21000,21000,0,85242
9,2570,2,N,5,7,External,Automotive,N,Y,Northeast,6-10yrs,Medium,2,0,64000,64000,0,36613
9,2571,1,N,5,6,External,Automotive,N,N,Northeast,0-5yrs,Small,1,3,108000,21000,87000,31475
9,2572,3,N,5,8,External,Automotive,N,Y,Southeast,0-5yrs,Medium,2,1,104000,64000,40000,185554
9,2573,1,N,5,6,External,Automotive,N,Y,Northeast,0-5yrs,Small,1,0,32000,32000,0,22066
9,2574,4,Y,5,,External,Automotive,N,N,Southeast,10+yrs,Small,1,0,21000,21000,0,226973
9,2575,1,N,5,6,External,Automotive,N,Y,Midwest,0-5yrs,Small,1,1,72000,32000,40000,46180
9,2576,2,N,5,7,External,Automotive,N,N,Northeast,6-10yrs,Small,2,0,42000,42000,0,92481
9,2577,4,Y,5,,External,Automotive,N,Y,Southeast,6-10yrs,Small,2,1,104000,64000,40000,497145
9,2578,1,N,5,6,External,Automotive,N,Y,Midwest,10+yrs,Small,0,1,40000,0,40000,73057
9,2579,1,N,5,6,External,Automotive,N,N,Northeast,6-10yrs,Small,0,1,29000,0,29000,99067
9,2580,1,N,5,6,External,Automotive,N,N,Southwest,0-5yrs,Small,1,0,21000,21000,0,20352
9,2581,3,N,5,8,External,Automotive,N,Y,Southeast,0-5yrs,Large,1,1,72000,32000,40000,101376
9,2582,2,N,5,7,External,Automotive,N,Y,West,0-5yrs,Small,2,0,64000,64000,0,107103
9,2583,1,N,5,6,External,Automotive,N,Y,West,0-5yrs,Medium,1,0,32000,32000,0,45439
9,2584,2,N,5,7,External,Automotive,N,N,West,0-5yrs,Small,4,0,84000,84000,0,354183
9,2585,1,N,5,6,External,Automotive,N,Y,West,10+yrs,Small,2,0,64000,64000,0,292766
9,2586,1,N,5,6,External,Automotive,N,N,Southeast,0-5yrs,Medium,1,0,21000,21000,0,50469
9,2587,1,N,5,6,External,Automotive,N,Y,Midwest,10+yrs,Medium,0,1,40000,0,40000,17728
9,2588,1,N,5,6,External,Automotive,N,N,Northeast,0-5yrs,Medium,0,3,87000,0,87000,101944
9,2589,3,N,5,8,External,Automotive,N,Y,West,0-5yrs,Medium,1,0,32000,32000,0,46794
9,2590,2,N,5,7,External,Automotive,N,Y,Southeast,0-5yrs,Small,3,0,96000,96000,0,80060
9,2591,1,N,5,6,External,Automotive,N,Y,Northeast,0-5yrs,Medium,0,1,40000,0,40000,106257
9,2592,1,N,5,6,External,Automotive,N,N,Northeast,0-5yrs,Small,0,1,29000,0,29000,36559
9,2593,1,N,5,6,External,Automotive,N,N,West,10+yrs,Small,1,0,21000,21000,0,69103
9,2594,3,N,5,8,External,Automotive,N,N,Midwest,0-5yrs,Small,0,2,58000,0,58000,152052
9,2595,1,N,5,6,External,Automotive,N,Y,Midwest,6-10yrs,Small,0,1,40000,0,40000,165821
9,2596,1,N,5,6,External,Automotive,N,N,West,6-10yrs,Small,1,0,21000,21000,0,28370
9,2597,4,Y,5,,External,Automotive,N,Y,Southeast,6-10yrs,Medium,2,1,104000,64000,40000,82564
9,2598,1,N,5,6,External,Automotive,N,N,Southwest,6-10yrs,Small,4,0,84000,84000,0,314705
9,2599,2,N,5,7,External,Automotive,N,N,Northeast,0-5yrs,Small,0,1,29000,0,29000,145447
9,2600,1,N,5,6,External,Automotive,N,Y,Southwest,6-10yrs,Small,0,1,40000,0,40000,177466
9,2601,4,Y,5,,External,Automotive,N,N,Midwest,0-5yrs,Small,3,1,92000,63000,29000,38932
9,2602,1,N,5,6,External,Automotive,N,N,Midwest,10+yrs,Medium,1,0,21000,21000,0,94503
9,2603,2,N,5,7,External,Automotive,N,Y,Midwest,6-10yrs,Small,1,1,72000,32000,40000,104633
9,2604,1,N,5,6,External,Automotive,N,Y,Northeast,10+yrs,Medium,1,0,32000,32000,0,32404
9,2605,4,Y,5,,External,Automotive,N,Y,Northeast,0-5yrs,Medium,1,2,112000,32000,80000,246620
9,2606,1,N,5,6,External,Automotive,N,N,Southwest,0-5yrs,Small,1,0,21000,21000,0,151406
9,2607,2,N,5,7,External,Automotive,N,N,Southwest,0-5yrs,Small,1,0,21000,21000,0,273870
9,2608,1,N,5,6,External,Automotive,N,N,Midwest,6-10yrs,Small,1,0,21000,21000,0,88765
9,2609,2,N,5,7,External,Automotive,N,N,Southwest,6-10yrs,Small,1,0,21000,21000,0,147154
9,2610,1,N,5,6,External,Automotive,N,Y,Midwest,0-5yrs,Small,2,1,104000,64000,40000,183090
9,2611,1,N,5,6,External,Automotive,N,N,Southeast,6-10yrs,Small,0,1,29000,0,29000,84276
9,2612,4,Y,5,,External,Automotive,N,Y,Midwest,6-10yrs,Small,0,1,40000,0,40000,64390
9,2613,4,Y,5,,External,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,131585
9,2614,3,N,5,8,External,Automotive,N,Y,Southeast,0-5yrs,Medium,5,1,200000,160000,40000,254793
9,2615,2,N,5,7,External,Automotive,N,Y,Midwest,6-10yrs,Large,0,1,40000,0,40000,80699
9,2616,1,N,5,6,External,Automotive,N,N,West,10+yrs,Medium,1,1,50000,21000,29000,188753
9,2617,2,N,5,7,External,Automotive,N,Y,Northeast,6-10yrs,Small,0,1,40000,0,40000,193234
9,2618,1,N,5,6,External,Automotive,N,N,Southwest,0-5yrs,Small,1,2,79000,21000,58000,370941
9,2619,1,N,5,6,External,Automotive,N,N,West,10+yrs,Medium,1,1,50000,21000,29000,171007
9,2620,3,N,5,8,External,Automotive,N,N,Southeast,0-5yrs,Small,2,2,100000,42000,58000,154750
9,2621,1,N,5,6,External,Automotive,N,Y,Southeast,10+yrs,Small,1,1,72000,32000,40000,7080
9,2622,1,N,5,6,External,Automotive,N,Y,Southwest,0-5yrs,Medium,0,1,40000,0,40000,40308
9,2623,2,N,5,7,External,Automotive,N,N,Southeast,6-10yrs,Small,1,0,21000,21000,0,92493
9,2624,1,N,5,6,External,Automotive,N,Y,Southwest,0-5yrs,Small,2,2,144000,64000,80000,80069
9,2625,1,N,5,6,External,Automotive,N,Y,Northeast,6-10yrs,Small,1,0,32000,32000,0,29223
9,2626,1,N,5,6,External,Automotive,N,Y,Midwest,0-5yrs,Medium,1,0,32000,32000,0,54815
9,2627,2,N,5,7,External,Automotive,N,Y,Northeast,0-5yrs,Medium,0,1,40000,0,40000,65217
9,2628,3,N,5,8,External,Automotive,N,N,Northeast,10+yrs,Small,1,3,108000,21000,87000,286626
9,2629,2,N,5,7,External,Automotive,N,Y,Midwest,6-10yrs,Small,1,0,32000,32000,0,49991
9,2630,4,Y,5,,External,Automotive,N,Y,Midwest,10+yrs,Small,2,0,64000,64000,0,26401
9,2631,2,N,5,7,External,Automotive,N,Y,Southwest,6-10yrs,Medium,1,0,32000,32000,0,104731
9,2632,1,N,5,6,External,Automotive,N,N,Northeast,0-5yrs,Small,0,1,29000,0,29000,47374
9,2633,2,N,5,7,External,Automotive,N,N,Midwest,6-10yrs,Medium,1,0,21000,21000,0,77419
9,2634,2,N,5,7,External,Automotive,N,N,Midwest,10+yrs,Medium,1,1,50000,21000,29000,330421
9,2635,1,N,5,6,External,Automotive,N,Y,Midwest,6-10yrs,Small,1,0,32000,32000,0,22707
9,2636,2,N,5,7,External,Automotive,N,N,Northeast,10+yrs,Medium,1,0,21000,21000,0,457243
9,2637,1,N,5,6,External,Automotive,N,N,Midwest,0-5yrs,Large,1,0,21000,21000,0,207868
9,2638,1,N,5,6,External,Automotive,N,N,Southwest,0-5yrs,Small,0,2,58000,0,58000,234717
9,2639,4,Y,5,,External,Automotive,N,N,Southwest,10+yrs,Large,2,1,71000,42000,29000,122301
9,2640,3,N,5,8,External,Automotive,N,Y,West,0-5yrs,Medium,1,1,72000,32000,40000,37783
9,2641,1,N,5,6,External,Automotive,N,Y,Northeast,0-5yrs,Small,0,1,40000,0,40000,120206
9,2642,1,N,5,6,External,Automotive,N,N,West,6-10yrs,Medium,0,1,29000,0,29000,126935
9,2643,2,N,5,7,External,Automotive,N,Y,West,0-5yrs,Medium,0,1,40000,0,40000,50965
9,2644,4,Y,5,,External,Automotive,N,Y,Midwest,6-10yrs,Small,4,1,168000,128000,40000,306560
9,2645,3,N,5,8,External,Automotive,N,N,Midwest,10+yrs,Medium,1,0,21000,21000,0,250980
9,2646,1,N,5,6,External,Automotive,N,Y,Midwest,10+yrs,Medium,2,0,64000,64000,0,108221
9,2647,2,N,5,7,External,Automotive,N,Y,Northeast,0-5yrs,Small,1,0,32000,32000,0,11025
9,2648,2,N,5,7,External,Automotive,N,N,Southwest,6-10yrs,Small,0,1,29000,0,29000,126620
9,2649,1,N,5,6,External,Automotive,N,N,Midwest,0-5yrs,Medium,1,0,21000,21000,0,73263
9,2650,3,N,5,8,External,Automotive,N,Y,West,0-5yrs,Medium,1,0,32000,32000,0,80582
9,2651,1,N,5,6,External,Automotive,N,N,Southwest,6-10yrs,Medium,1,0,21000,21000,0,82568
9,2652,1,N,5,6,External,Automotive,N,Y,Midwest,6-10yrs,Small,0,3,120000,0,120000,101401
9,2653,2,N,5,7,External,Automotive,N,N,Northeast,0-5yrs,Small,1,0,21000,21000,0,28479
9,2654,4,Y,5,,External,Automotive,N,N,Northeast,6-10yrs,Large,2,0,42000,42000,0,34545
9,2655,4,Y,5,,External,Automotive,N,Y,Northeast,10+yrs,Medium,0,1,40000,0,40000,62446
9,2656,2,N,5,7,External,Automotive,N,Y,Southwest,0-5yrs,Small,3,1,136000,96000,40000,97397
9,2657,2,N,5,7,External,Automotive,N,Y,Midwest,10+yrs,Small,1,2,112000,32000,80000,118942
9,2658,1,N,5,6,External,Automotive,N,N,Midwest,6-10yrs,Small,1,0,21000,21000,0,22309
9,2659,4,Y,5,,External,Automotive,N,Y,Midwest,10+yrs,Medium,2,2,144000,64000,80000,34069
9,2660,1,N,5,6,External,Automotive,N,N,Southeast,10+yrs,Small,1,1,50000,21000,29000,232874
9,2661,2,N,5,7,External,Automotive,N,Y,Southeast,10+yrs,Small,1,3,152000,32000,120000,72139
9,2662,2,N,5,7,External,Automotive,N,N,West,0-5yrs,Small,0,2,58000,0,58000,346127
9,2663,2,N,5,7,External,Automotive,N,N,Northeast,0-5yrs,Medium,2,1,71000,42000,29000,65668
9,2664,1,N,5,6,External,Automotive,N,N,West,10+yrs,Medium,1,0,21000,21000,0,288020
9,2665,2,N,5,7,External,Automotive,N,N,Southwest,10+yrs,Small,1,1,50000,21000,29000,51809
9,2666,1,N,5,6,External,Automotive,N,Y,Southwest,0-5yrs,Small,1,0,32000,32000,0,74126
9,2667,1,N,5,6,External,Automotive,N,Y,Southwest,6-10yrs,Small,0,4,160000,0,160000,60553
9,2668,1,N,5,6,External,Automotive,N,N,Midwest,6-10yrs,Small,1,0,21000,21000,0,103595
